4.930947740000000273e-03 2.890529910105764699e+01 3.759698446886393028e-03
5.547468940000000424e-03 2.082030214853607220e+01 2.341292117659969467e-03
6.163990149999999668e-03 1.549967432588181282e+01 3.525848054481393618e-03
6.780511349999999819e-03 1.187804657285567167e+01 6.717052402361804297e-04
7.397032559999999930e-03 9.299076905947266880e+00 1.978658079887892635e-03
8.013553760000000081e-03 7.438944714189992702e+00 2.846271717285183984e-03
8.630074959999999365e-03 6.051208700684248321e+00 7.233593095367222767e-03
9.246596169999999476e-03 4.986437253484255372e+00 3.078711937667766817e-03
9.863117370000000494e-03 4.156516355174125543e+00 5.919521851079602263e-03
1.047963860000000053e-02 3.519016736730581130e+00 1.122057356180689415e-03
1.109615979999999981e-02 2.995982695004716145e+00 4.406527836987410838e-04
1.171268100000000083e-02 2.579827455358707500e+00 2.661287882248262755e-03
1.232920220000000011e-02 2.237152378580302248e+00 5.282263239558573215e-03
1.294572339999999940e-02 1.945934677698732296e+00 5.341966069161050226e-03
1.356224460000000041e-02 1.713882040743846424e+00 2.059379015716330543e-04
1.417876579999999970e-02 1.514486126258059118e+00 3.083632981604079483e-03
1.479528700000000072e-02 1.344520070319747296e+00 3.190840620769205480e-03
1.541180820000000000e-02 1.200120175307789472e+00 2.882117694488690093e-03
1.602832939999999928e-02 1.077399570117351102e+00 1.752695603009102744e-04
1.664485060000000030e-02 9.672412053236993934e-01 2.009117798392143564e-03
1.726137180000000132e-02 8.786332712176774251e-01 6.361007634305301762e-04
1.787789299999999887e-02 7.945679609647611219e-01 3.042801323452690339e-03
1.849441419999999989e-02 7.254239055357702970e-01 9.669859748030971416e-04
1.911093540000000091e-02 6.599436062899495248e-01 1.462936761016408712e-03
1.972745659999999845e-02 6.067726968155332523e-01 1.345948873582432977e-03
2.034397779999999947e-02 5.578439645777444333e-01 1.209721100989152344e-03
2.096049909999999836e-02 5.116404093683286636e-01 1.310317821056110332e-03
2.157702029999999938e-02 4.734876474211863751e-01 1.243336683132195827e-03
2.219354150000000039e-02 4.376810569858382016e-01 3.369676061414591021e-04
2.281006270000000141e-02 4.095194371532921984e-01 6.464419985053156343e-05
2.342658389999999896e-02 3.788613291578511455e-01 8.230983232306723430e-04
2.404310509999999998e-02 3.537972768145907221e-01 8.589061095294081864e-05
2.465962630000000100e-02 3.311987199226077982e-01 3.010204577831352042e-03
2.527614749999999855e-02 3.116016011978997025e-01 1.988731720501526264e-04
2.589266869999999957e-02 2.907429562799037637e-01 5.955355337596794770e-04
2.650918990000000058e-02 2.751677587247410295e-01 9.416311388720654965e-04
2.712571110000000160e-02 2.592729320457249353e-01 2.883411863017648884e-03
2.774223229999999915e-02 2.440220500559107109e-01 2.486601540062721391e-04
2.835875350000000017e-02 2.315242143769580818e-01 2.668857185753204116e-04
2.897527470000000119e-02 2.189511094512834044e-01 9.725212222649420825e-04
2.959179589999999874e-02 2.063832932437266732e-01 3.480845551721328444e-04
3.020831709999999976e-02 1.969865181006232313e-01 9.528592712755519544e-05
