1.452219999999999943e-03 3.417747525737626496e-02 1.661028289786182187e-03
1.520661020050479914e-03 3.489150471672549519e-02 1.633802852665755298e-05
1.592327566003059894e-03 3.356578627254208635e-02 2.577417714488413562e-04
1.667371652210200084e-03 3.533794680162449103e-02 9.248422806075593981e-05
1.745952457240100000e-03 3.485794679718904471e-02 1.751884535269836477e-03
1.828236661515730008e-03 3.559968374688236847e-02 1.318287635550684581e-03
1.914398800866390013e-03 3.447241971261583854e-02 8.070714488501635510e-04
2.004621636741599818e-03 3.292554939773007644e-02 1.549193937867137934e-04
2.099096543872649989e-03 3.352480453580446856e-02 5.114939512711060661e-04
2.198023916204030082e-03 3.472010580970349286e-02 9.982875713944970846e-04
2.301613591955879810e-03 3.398427136044045865e-02 1.013070751229055554e-03
2.410085298718969878e-03 3.544029306540723984e-02 5.014569691209682127e-04
2.523669119526420097e-03 3.485040103202394907e-02 4.004366465810916729e-04
2.642605980890589800e-03 3.425426193006678166e-02 4.287318541129891687e-04
2.767148163840590057e-03 3.502206509425879327e-02 1.623541728286682581e-04
2.897559839044109870e-03 3.413942191718991048e-02 1.095178733679551177e-03
3.034117627148850017e-03 3.484642158508045179e-02 1.773672179767902884e-04
3.177111185532020127e-03 3.496401414194452717e-02 2.031547956962465355e-04
3.326843822702419979e-03 3.464308368961021428e-02 1.402672130345722920e-03
3.483633141658479954e-03 3.324404930422054233e-02 5.290433020823992932e-06
3.647811713566840100e-03 3.480182860887532509e-02 6.465587313693818170e-04
3.819727783190310106e-03 3.519798916136519795e-02 1.713079930050048858e-03
3.999746007561750041e-03 3.354661912588198514e-02 1.331411308879437878e-03
4.188248229470520161e-03 3.501656200767215565e-02 1.857861506704763365e-03
4.385634287402220312e-03 3.634154525014066106e-02 6.484071458679450430e-04
4.592322863649719693e-03 3.451699564268524700e-02 1.119099867001331324e-03
4.808752372394480175e-03 3.495561352791592274e-02 4.824627554533243712e-04
5.035381889641759798e-03 3.382308317205359044e-02 8.263757181666360387e-04
5.272692126982369762e-03 3.408941610120689442e-02 9.632872514107099129e-04
5.521186451246449904e-03 3.521517423077530351e-02 1.631717383122129145e-05
5.781391952211999662e-03 3.363866980679446755e-02 8.063111384723759120e-04
6.053860560632899797e-03 3.379865296515176254e-02 1.030722897717038919e-03
6.339170218958139688e-03 3.394871848864546016e-02 9.654046661835025698e-04
6.637926107225139948e-03 3.532162121751727946e-02 1.239777385757763039e-03
6.950761926727820096e-03 3.570551263904052364e-02 1.195032477971712291e-03
7.278341244181969587e-03 3.559734606010215435e-02 1.632256344072560055e-03
7.621358899239249855e-03 3.537838711726391805e-02 2.906171772574233248e-04
7.980542478335189358e-03 3.539915306446619198e-02 4.434959604296664286e-04
8.356653857997659376e-03 3.565083174549133621e-02 1.094669645427559859e-03
8.750490820889040428e-03 3.507687025392243474e-02 1.079798052798271917e-03
9.162888748010260612e-03 3.429985956820776755e-02 2.077594551008788391e-03
9.594722390655910371e-03 3.596965119254749016e-02 6.770379365523998853e-04
1.004690772587900002e-02 3.422396102329294115e-02 5.595902111448234142e-04
1.052040389940099921e-02 3.403377024627413094e-02 1.006307079255113011e-03
1.101621526008880053e-02 3.636115360472697011e-02 2.192788937826486918e-04
1.153539349031299996e-02 3.537462636481755740e-02 8.478774863180407696e-04
1.207903983670719980e-02 3.557389892987688346e-02 6.147965322724590731e-05
1.264830744606020019e-02 3.623631251139063092e-02 7.022730355009417077e-04
1.324440381129439979e-02 3.487519148540896285e-02 5.646038116265721584e-04
1.386859333272050070e-02 3.519755868949404898e-02 2.293855636553969067e-04
1.452220000000000073e-02 3.423157409503152504e-02 2.186363945624426614e-03
1.520661020050479914e-02 3.469730608120241699e-02 9.343947887764011409e-04
1.592327566003060024e-02 3.513167814581288212e-02 7.423539070222005777e-04
1.667371652210199867e-02 3.449976130451821305e-02 4.406584899848758289e-04
1.745952457240099870e-02 3.578868440409010976e-02 3.938048582808228093e-04
1.828236661515730138e-02 3.628154957393205787e-02 1.274699979177277686e-03
1.914398800866390013e-02 3.470788189849526029e-02 3.625732045527455503e-04
2.004621636741599905e-02 3.560478909965641980e-02 1.018269532482046118e-03
2.099096543872649989e-02 3.483063711493875059e-02 1.657697957777143696e-03
2.198023916204029996e-02 3.576075816775124011e-02 5.846095808577954963e-04
2.301613591955880070e-02 3.493185458294384427e-02 8.855824584169451298e-04
2.410085298718970051e-02 3.512078164943269187e-02 1.821373270807062910e-04
2.523669119526419924e-02 3.518590271186458618e-02 1.857303427425253321e-04
2.642605980890589887e-02 3.511807765668052694e-02 8.951879740976773905e-04
2.767148163840589883e-02 3.508518464422788474e-02 1.847751511039476269e-03
2.897559839044110130e-02 3.554993710495089887e-02 6.192977288064046475e-04
3.034117627148849930e-02 3.503197812214778328e-02 4.589231488082626113e-04
3.177111185532020127e-02 3.439820096984915615e-02 1.478728145788575556e-04
3.326843822702420239e-02 3.480624209954161913e-02 6.823302880576674351e-04
3.483633141658489668e-02 3.470486686953371674e-02 3.046548713976366795e-04
3.647811713566839753e-02 3.635063086637663199e-02 1.363891954026989891e-03
3.819727783190309672e-02 3.507590133471870375e-02 9.927000272964212058e-04
3.999746007561749694e-02 3.380415814675436642e-02 1.963571350578271601e-03
4.188248229470520334e-02 3.611895259360596577e-02 6.879088777121998913e-04
4.385634287402220138e-02 3.308168653404715970e-02 5.176161198989975626e-04
4.592322863649719866e-02 3.487899862353650848e-02 4.697141977020572899e-04
4.808752372394489716e-02 3.546502431888701179e-02 1.715955632679137019e-04
5.035381889641760145e-02 3.489229705461157488e-02 2.223637373141416299e-03
5.272692126982370109e-02 3.455867555912493783e-02 3.320983084653959848e-04
5.521186451246450078e-02 3.640984108808036079e-02 3.294790433561011335e-04
5.781391952211999835e-02 3.468040008361276960e-02 2.118577721691398280e-04
6.053860560632910032e-02 3.432157837855633054e-02 5.643065768290691977e-04
6.339170218958140035e-02 3.518402552506026681e-02 2.013582825560471419e-03
6.637926107225139427e-02 3.402591571821499822e-02 5.129988271145000155e-04
6.950761926727820617e-02 3.454257614345328936e-02 2.383186302770700250e-03
7.278341244181969760e-02 3.415144706162066834e-02 2.964964637750905308e-04
7.621358899239250029e-02 3.481212634866121675e-02 1.022612516506762707e-03
7.980542478335199419e-02 3.503699133365227592e-02 5.416889388695446714e-05
8.356653857997660417e-02 3.570619683904814601e-02 5.812426703423796302e-04
8.750490820889039734e-02 3.390100445037239757e-02 1.085073523842481529e-03
9.162888748010260265e-02 3.483556215193025357e-02 6.039616921801234124e-04
